contract,expiry_month,expiry_year,date,price,volume,open_interest,expiry_date
CWFM31,Jun 2031,2031,2026-03-05,19525.0,0.0,,
CWFN26,Jul 2026,2026,2026-03-05,29889.0,152.0,,
CWFN27,Jul 2027,2027,2026-03-05,27782.0,50.0,,
CWFN28,Jul 2028,2028,2026-03-05,22529.0,5.0,,
CWFN29,Jul 2029,2029,2026-03-05,21518.0,0.0,,
CWFN30,Jul 2030,2030,2026-03-05,20543.0,0.0,,
CWFN31,Jul 2031,2031,2026-03-05,19525.0,0.0,,
CWFQ26,Aug 2026,2026,2026-03-05,29482.0,152.0,,
CWFQ27,Aug 2027,2027,2026-03-05,27782.0,50.0,,
CWFQ28,Aug 2028,2028,2026-03-05,22529.0,5.0,,
CWFQ29,Aug 2029,2029,2026-03-05,21518.0,0.0,,
CWFQ30,Aug 2030,2030,2026-03-05,20543.0,0.0,,
CWFQ31,Aug 2031,2031,2026-03-05,19525.0,0.0,,
CWFU26,Sep 2026,2026,2026-03-05,29646.0,157.0,,
CWFU27,Sep 2027,2027,2026-03-05,27782.0,50.0,,
CWFU28,Sep 2028,2028,2026-03-05,22529.0,5.0,,
CWFU29,Sep 2029,2029,2026-03-05,21518.0,0.0,,
CWFU30,Sep 2030,2030,2026-03-05,20543.0,0.0,,
CWFU31,Sep 2031,2031,2026-03-05,19525.0,0.0,,
CWFV26,Oct 2026,2026,2026-03-05,29396.0,66.0,,
CWFV27,Oct 2027,2027,2026-03-05,27782.0,50.0,,
CWFV28,Oct 2028,2028,2026-03-05,22529.0,5.0,,
CWFV29,Oct 2029,2029,2026-03-05,21518.0,0.0,,
CWFV30,Oct 2030,2030,2026-03-05,20543.0,0.0,,
CWFV31,Oct 2031,2031,2026-03-05,19525.0,0.0,,
CWFX26,Nov 2026,2026,2026-03-05,29396.0,66.0,,
CWFX27,Nov 2027,2027,2026-03-05,27782.0,50.0,,
CWFX28,Nov 2028,2028,2026-03-05,22529.0,5.0,,
CWFX29,Nov 2029,2029,2026-03-05,21518.0,0.0,,
CWFX30,Nov 2030,2030,2026-03-05,20543.0,0.0,,
CWFX31,Nov 2031,2031,2026-03-05,19525.0,0.0,,
CWFZ26,Dec 2026,2026,2026-03-05,29396.0,66.0,,
CWFZ27,Dec 2027,2027,2026-03-05,27782.0,50.0,,
CWFZ28,Dec 2028,2028,2026-03-05,22529.0,5.0,,
CWFZ29,Dec 2029,2029,2026-03-05,21518.0,0.0,,
CWFZ30,Dec 2030,2030,2026-03-05,20543.0,0.0,,
CWFZ31,Dec 2031,2031,2026-03-05,19525.0,0.0,,
CWFF27,Jan 2027,2027,2026-03-06,19221.0,90.0,,29-01-2027
CWFF28,Jan 2028,2028,2026-03-06,21464.0,10.0,,31-01-2028
CWFF29,Jan 2029,2029,2026-03-06,21093.0,0.0,,31-01-2029
CWFF30,Jan 2030,2030,2026-03-06,20357.0,0.0,,31-01-2030
CWFF31,Jan 2031,2031,2026-03-06,19389.0,0.0,,31-01-2031
CWFG27,Feb 2027,2027,2026-03-06,19221.0,90.0,,26-02-2027
CWFG28,Feb 2028,2028,2026-03-06,21464.0,10.0,,29-02-2028
CWFG29,Feb 2029,2029,2026-03-06,21093.0,0.0,,28-02-2029
CWFG30,Feb 2030,2030,2026-03-06,20357.0,0.0,,28-02-2030
CWFG31,Feb 2031,2031,2026-03-06,19389.0,0.0,,28-02-2031
CWFH26,Mar 2026,2026,2026-03-06,22318.0,895.0,,31-03-2026
CWFH27,Mar 2027,2027,2026-03-06,19221.0,90.0,,31-03-2027
CWFH28,Mar 2028,2028,2026-03-06,21464.0,10.0,,31-03-2028
CWFH29,Mar 2029,2029,2026-03-06,21093.0,0.0,,30-03-2029
CWFH30,Mar 2030,2030,2026-03-06,20357.0,0.0,,29-03-2030
CWFH31,Mar 2031,2031,2026-03-06,19389.0,0.0,,31-03-2031
CWFJ26,Apr 2026,2026,2026-03-06,26561.0,1795.0,,30-04-2026
CWFJ27,Apr 2027,2027,2026-03-06,24171.0,90.0,,30-04-2027
CWFJ28,Apr 2028,2028,2026-03-06,21464.0,10.0,,28-04-2028
CWFJ29,Apr 2029,2029,2026-03-06,21093.0,0.0,,30-04-2029
CWFJ30,Apr 2030,2030,2026-03-06,20357.0,0.0,,30-04-2030
CWFJ31,Apr 2031,2031,2026-03-06,19389.0,0.0,,30-04-2031
CWFK26,May 2026,2026,2026-03-06,27375.0,540.0,,29-05-2026
CWFK27,May 2027,2027,2026-03-06,24171.0,90.0,,31-05-2027
CWFK28,May 2028,2028,2026-03-06,21464.0,10.0,,31-05-2028
CWFK29,May 2029,2029,2026-03-06,21093.0,0.0,,31-05-2029
CWFK30,May 2030,2030,2026-03-06,20357.0,0.0,,31-05-2030
CWFK31,May 2031,2031,2026-03-06,19389.0,0.0,,30-05-2031
CWFM26,Jun 2026,2026,2026-03-06,27889.0,445.0,,30-06-2026
CWFM27,Jun 2027,2027,2026-03-06,24171.0,90.0,,30-06-2027
CWFM28,Jun 2028,2028,2026-03-06,21464.0,10.0,,30-06-2028
CWFM29,Jun 2029,2029,2026-03-06,21093.0,0.0,,29-06-2029
CWFM30,Jun 2030,2030,2026-03-06,20357.0,0.0,,28-06-2030
CWFM31,Jun 2031,2031,2026-03-06,19389.0,0.0,,30-06-2031
CWFN26,Jul 2026,2026,2026-03-06,27111.0,235.0,,31-07-2026
CWFN27,Jul 2027,2027,2026-03-06,25862.0,90.0,,30-07-2027
CWFN28,Jul 2028,2028,2026-03-06,21464.0,10.0,,31-07-2028
CWFN29,Jul 2029,2029,2026-03-06,21093.0,0.0,,31-07-2029
CWFN30,Jul 2030,2030,2026-03-06,20357.0,0.0,,31-07-2030
CWFN31,Jul 2031,2031,2026-03-06,19389.0,0.0,,31-07-2031
CWFQ26,Aug 2026,2026,2026-03-06,26732.0,235.0,,31-08-2026
CWFQ27,Aug 2027,2027,2026-03-06,25862.0,90.0,,31-08-2027
CWFQ28,Aug 2028,2028,2026-03-06,21464.0,10.0,,31-08-2028
CWFQ29,Aug 2029,2029,2026-03-06,21093.0,0.0,,31-08-2029
CWFQ30,Aug 2030,2030,2026-03-06,20357.0,0.0,,30-08-2030
CWFQ31,Aug 2031,2031,2026-03-06,19389.0,0.0,,29-08-2031
CWFU26,Sep 2026,2026,2026-03-06,26982.0,195.0,,30-09-2026
CWFU27,Sep 2027,2027,2026-03-06,25862.0,90.0,,30-09-2027
CWFU28,Sep 2028,2028,2026-03-06,21464.0,10.0,,29-09-2028
CWFU29,Sep 2029,2029,2026-03-06,21093.0,0.0,,28-09-2029
CWFU30,Sep 2030,2030,2026-03-06,20357.0,0.0,,30-09-2030
CWFU31,Sep 2031,2031,2026-03-06,19389.0,0.0,,30-09-2031
CWFV26,Oct 2026,2026,2026-03-06,26914.0,65.0,,30-10-2026
CWFV27,Oct 2027,2027,2026-03-06,25862.0,90.0,,29-10-2027
CWFV28,Oct 2028,2028,2026-03-06,21464.0,10.0,,31-10-2028
CWFV29,Oct 2029,2029,2026-03-06,21093.0,0.0,,31-10-2029
CWFV30,Oct 2030,2030,2026-03-06,20357.0,0.0,,31-10-2030
CWFV31,Oct 2031,2031,2026-03-06,19389.0,0.0,,31-10-2031
CWFX26,Nov 2026,2026,2026-03-06,26914.0,65.0,,30-11-2026
CWFX27,Nov 2027,2027,2026-03-06,25862.0,90.0,,30-11-2027
CWFX28,Nov 2028,2028,2026-03-06,21464.0,10.0,,30-11-2028
CWFX29,Nov 2029,2029,2026-03-06,21093.0,0.0,,30-11-2029
CWFX30,Nov 2030,2030,2026-03-06,20357.0,0.0,,29-11-2030
CWFX31,Nov 2031,2031,2026-03-06,19389.0,0.0,,28-11-2031
CWFZ26,Dec 2026,2026,2026-03-06,26914.0,65.0,,24-12-2026
CWFZ27,Dec 2027,2027,2026-03-06,25862.0,90.0,,24-12-2027
CWFZ28,Dec 2028,2028,2026-03-06,21464.0,10.0,,22-12-2028
CWFZ29,Dec 2029,2029,2026-03-06,21093.0,0.0,,24-12-2029
CWFZ30,Dec 2030,2030,2026-03-06,20357.0,0.0,,24-12-2030
CWFZ31,Dec 2031,2031,2026-03-06,19389.0,0.0,,24-12-2031
CWFF27,Jan 2027,2027,2026-03-09,19293.0,130.0,,29-01-2027
CWFF28,Jan 2028,2028,2026-03-09,21821.0,15.0,,31-01-2028
CWFF29,Jan 2029,2029,2026-03-09,21189.0,0.0,,31-01-2029
CWFF30,Jan 2030,2030,2026-03-09,20489.0,0.0,,31-01-2030
CWFF31,Jan 2031,2031,2026-03-09,19475.0,0.0,,31-01-2031
CWFG27,Feb 2027,2027,2026-03-09,19293.0,130.0,,26-02-2027
CWFG28,Feb 2028,2028,2026-03-09,21821.0,15.0,,29-02-2028
CWFG29,Feb 2029,2029,2026-03-09,21189.0,0.0,,28-02-2029
CWFG30,Feb 2030,2030,2026-03-09,20489.0,0.0,,28-02-2030
CWFG31,Feb 2031,2031,2026-03-09,19475.0,0.0,,28-02-2031
CWFH26,Mar 2026,2026,2026-03-09,23461.0,1085.0,,31-03-2026
CWFH27,Mar 2027,2027,2026-03-09,19293.0,130.0,,31-03-2027
CWFH28,Mar 2028,2028,2026-03-09,21821.0,15.0,,31-03-2028
CWFH29,Mar 2029,2029,2026-03-09,21189.0,0.0,,30-03-2029
CWFH30,Mar 2030,2030,2026-03-09,20489.0,0.0,,29-03-2030
CWFH31,Mar 2031,2031,2026-03-09,19475.0,0.0,,31-03-2031
CWFJ26,Apr 2026,2026,2026-03-09,27093.0,3345.0,,30-04-2026
CWFJ27,Apr 2027,2027,2026-03-09,24143.0,130.0,,30-04-2027
CWFJ28,Apr 2028,2028,2026-03-09,21821.0,15.0,,28-04-2028
CWFJ29,Apr 2029,2029,2026-03-09,21189.0,0.0,,30-04-2029
CWFJ30,Apr 2030,2030,2026-03-09,20489.0,0.0,,30-04-2030
CWFJ31,Apr 2031,2031,2026-03-09,19475.0,0.0,,30-04-2031
CWFK26,May 2026,2026,2026-03-09,27875.0,1495.0,,29-05-2026
CWFK27,May 2027,2027,2026-03-09,24143.0,130.0,,31-05-2027
CWFK28,May 2028,2028,2026-03-09,21821.0,15.0,,31-05-2028
CWFK29,May 2029,2029,2026-03-09,21189.0,0.0,,31-05-2029
CWFK30,May 2030,2030,2026-03-09,20489.0,0.0,,31-05-2030
CWFK31,May 2031,2031,2026-03-09,19475.0,0.0,,30-05-2031
CWFM26,Jun 2026,2026,2026-03-09,28182.0,1400.0,,30-06-2026
CWFM27,Jun 2027,2027,2026-03-09,24143.0,130.0,,30-06-2027
CWFM28,Jun 2028,2028,2026-03-09,21821.0,15.0,,30-06-2028
CWFM29,Jun 2029,2029,2026-03-09,21189.0,0.0,,29-06-2029
CWFM30,Jun 2030,2030,2026-03-09,20489.0,0.0,,28-06-2030
CWFM31,Jun 2031,2031,2026-03-09,19475.0,0.0,,30-06-2031
CWFN26,Jul 2026,2026,2026-03-09,27271.0,790.0,,31-07-2026
CWFN27,Jul 2027,2027,2026-03-09,26354.0,130.0,,30-07-2027
CWFN28,Jul 2028,2028,2026-03-09,21821.0,15.0,,31-07-2028
CWFN29,Jul 2029,2029,2026-03-09,21189.0,0.0,,31-07-2029
CWFN30,Jul 2030,2030,2026-03-09,20489.0,0.0,,31-07-2030
CWFN31,Jul 2031,2031,2026-03-09,19475.0,0.0,,31-07-2031
CWFQ26,Aug 2026,2026,2026-03-09,26782.0,790.0,,31-08-2026
CWFQ27,Aug 2027,2027,2026-03-09,26354.0,130.0,,31-08-2027
CWFQ28,Aug 2028,2028,2026-03-09,21821.0,15.0,,31-08-2028
CWFQ29,Aug 2029,2029,2026-03-09,21189.0,0.0,,31-08-2029
CWFQ30,Aug 2030,2030,2026-03-09,20489.0,0.0,,30-08-2030
CWFQ31,Aug 2031,2031,2026-03-09,19475.0,0.0,,29-08-2031
CWFU26,Sep 2026,2026,2026-03-09,27086.0,790.0,,30-09-2026
CWFU27,Sep 2027,2027,2026-03-09,26354.0,130.0,,30-09-2027
CWFU28,Sep 2028,2028,2026-03-09,21821.0,15.0,,29-09-2028
CWFU29,Sep 2029,2029,2026-03-09,21189.0,0.0,,28-09-2029
CWFU30,Sep 2030,2030,2026-03-09,20489.0,0.0,,30-09-2030
CWFU31,Sep 2031,2031,2026-03-09,19475.0,0.0,,30-09-2031
CWFV26,Oct 2026,2026,2026-03-09,26989.0,305.0,,30-10-2026
CWFV27,Oct 2027,2027,2026-03-09,26354.0,130.0,,29-10-2027
CWFV28,Oct 2028,2028,2026-03-09,21821.0,15.0,,31-10-2028
CWFV29,Oct 2029,2029,2026-03-09,21189.0,0.0,,31-10-2029
CWFV30,Oct 2030,2030,2026-03-09,20489.0,0.0,,31-10-2030
CWFV31,Oct 2031,2031,2026-03-09,19475.0,0.0,,31-10-2031
CWFX26,Nov 2026,2026,2026-03-09,26989.0,305.0,,30-11-2026
CWFX27,Nov 2027,2027,2026-03-09,26354.0,130.0,,30-11-2027
CWFX28,Nov 2028,2028,2026-03-09,21821.0,15.0,,30-11-2028
CWFX29,Nov 2029,2029,2026-03-09,21189.0,0.0,,30-11-2029
CWFX30,Nov 2030,2030,2026-03-09,20489.0,0.0,,29-11-2030
CWFX31,Nov 2031,2031,2026-03-09,19475.0,0.0,,28-11-2031
CWFZ26,Dec 2026,2026,2026-03-09,26989.0,305.0,,24-12-2026
CWFZ27,Dec 2027,2027,2026-03-09,26354.0,130.0,,24-12-2027
CWFZ28,Dec 2028,2028,2026-03-09,21821.0,15.0,,22-12-2028
CWFZ29,Dec 2029,2029,2026-03-09,21189.0,0.0,,24-12-2029
CWFZ30,Dec 2030,2030,2026-03-09,20489.0,0.0,,24-12-2030
CWFZ31,Dec 2031,2031,2026-03-09,19475.0,0.0,,24-12-2031
CWFF27,Jan 2027,2027,2026-03-10,19332.0,165.0,,29-01-2027
CWFF28,Jan 2028,2028,2026-03-10,21932.0,25.0,,31-01-2028
CWFF29,Jan 2029,2029,2026-03-10,21214.0,5.0,,31-01-2029
CWFF30,Jan 2030,2030,2026-03-10,20546.0,0.0,,31-01-2030
CWFF31,Jan 2031,2031,2026-03-10,19496.0,0.0,,31-01-2031
CWFG27,Feb 2027,2027,2026-03-10,19332.0,165.0,,26-02-2027
CWFG28,Feb 2028,2028,2026-03-10,21932.0,25.0,,29-02-2028
CWFG29,Feb 2029,2029,2026-03-10,21214.0,5.0,,28-02-2029
CWFG30,Feb 2030,2030,2026-03-10,20546.0,0.0,,28-02-2030
CWFG31,Feb 2031,2031,2026-03-10,19496.0,0.0,,28-02-2031
CWFH26,Mar 2026,2026,2026-03-10,22479.0,1070.0,,31-03-2026
CWFH27,Mar 2027,2027,2026-03-10,19332.0,165.0,,31-03-2027
CWFH28,Mar 2028,2028,2026-03-10,21932.0,25.0,,31-03-2028
CWFH29,Mar 2029,2029,2026-03-10,21214.0,5.0,,30-03-2029
CWFH30,Mar 2030,2030,2026-03-10,20546.0,0.0,,29-03-2030
CWFH31,Mar 2031,2031,2026-03-10,19496.0,0.0,,31-03-2031
CWFJ26,Apr 2026,2026,2026-03-10,26796.0,1974.0,,30-04-2026
CWFJ27,Apr 2027,2027,2026-03-10,24182.0,165.0,,30-04-2027
CWFJ28,Apr 2028,2028,2026-03-10,21932.0,25.0,,28-04-2028
CWFJ29,Apr 2029,2029,2026-03-10,21214.0,5.0,,30-04-2029
CWFJ30,Apr 2030,2030,2026-03-10,20546.0,0.0,,30-04-2030
CWFJ31,Apr 2031,2031,2026-03-10,19496.0,0.0,,30-04-2031
CWFK26,May 2026,2026,2026-03-10,27918.0,544.0,,29-05-2026
CWFK27,May 2027,2027,2026-03-10,24182.0,165.0,,31-05-2027
CWFK28,May 2028,2028,2026-03-10,21932.0,25.0,,31-05-2028
CWFK29,May 2029,2029,2026-03-10,21214.0,5.0,,31-05-2029
CWFK30,May 2030,2030,2026-03-10,20546.0,0.0,,31-05-2030
CWFK31,May 2031,2031,2026-03-10,19496.0,0.0,,30-05-2031
CWFM26,Jun 2026,2026,2026-03-10,28268.0,514.0,,30-06-2026
CWFM27,Jun 2027,2027,2026-03-10,24182.0,165.0,,30-06-2027
CWFM28,Jun 2028,2028,2026-03-10,21932.0,25.0,,30-06-2028
CWFM29,Jun 2029,2029,2026-03-10,21214.0,5.0,,29-06-2029
CWFM30,Jun 2030,2030,2026-03-10,20546.0,0.0,,28-06-2030
CWFM31,Jun 2031,2031,2026-03-10,19496.0,0.0,,30-06-2031
CWFN26,Jul 2026,2026,2026-03-10,27254.0,100.0,,31-07-2026
CWFN27,Jul 2027,2027,2026-03-10,26493.0,165.0,,30-07-2027
CWFN28,Jul 2028,2028,2026-03-10,21932.0,25.0,,31-07-2028
CWFN29,Jul 2029,2029,2026-03-10,21214.0,5.0,,31-07-2029
CWFN30,Jul 2030,2030,2026-03-10,20546.0,0.0,,31-07-2030
CWFN31,Jul 2031,2031,2026-03-10,19496.0,0.0,,31-07-2031
CWFQ26,Aug 2026,2026,2026-03-10,26739.0,100.0,,31-08-2026
CWFQ27,Aug 2027,2027,2026-03-10,26493.0,165.0,,31-08-2027
CWFQ28,Aug 2028,2028,2026-03-10,21932.0,25.0,,31-08-2028
CWFQ29,Aug 2029,2029,2026-03-10,21214.0,5.0,,31-08-2029
CWFQ30,Aug 2030,2030,2026-03-10,20546.0,0.0,,30-08-2030
CWFQ31,Aug 2031,2031,2026-03-10,19496.0,0.0,,29-08-2031
CWFU26,Sep 2026,2026,2026-03-10,27100.0,100.0,,30-09-2026
CWFU27,Sep 2027,2027,2026-03-10,26493.0,165.0,,30-09-2027
CWFU28,Sep 2028,2028,2026-03-10,21932.0,25.0,,29-09-2028
CWFU29,Sep 2029,2029,2026-03-10,21214.0,5.0,,28-09-2029
CWFU30,Sep 2030,2030,2026-03-10,20546.0,0.0,,30-09-2030
CWFU31,Sep 2031,2031,2026-03-10,19496.0,0.0,,30-09-2031
CWFV26,Oct 2026,2026,2026-03-10,27104.0,110.0,,30-10-2026
CWFV27,Oct 2027,2027,2026-03-10,26493.0,165.0,,29-10-2027
CWFV28,Oct 2028,2028,2026-03-10,21932.0,25.0,,31-10-2028
CWFV29,Oct 2029,2029,2026-03-10,21214.0,5.0,,31-10-2029
CWFV30,Oct 2030,2030,2026-03-10,20546.0,0.0,,31-10-2030
CWFV31,Oct 2031,2031,2026-03-10,19496.0,0.0,,31-10-2031
CWFX26,Nov 2026,2026,2026-03-10,27104.0,110.0,,30-11-2026
CWFX27,Nov 2027,2027,2026-03-10,26493.0,165.0,,30-11-2027
CWFX28,Nov 2028,2028,2026-03-10,21932.0,25.0,,30-11-2028
CWFX29,Nov 2029,2029,2026-03-10,21214.0,5.0,,30-11-2029
CWFX30,Nov 2030,2030,2026-03-10,20546.0,0.0,,29-11-2030
CWFX31,Nov 2031,2031,2026-03-10,19496.0,0.0,,28-11-2031
CWFZ26,Dec 2026,2026,2026-03-10,27104.0,110.0,,24-12-2026
CWFZ27,Dec 2027,2027,2026-03-10,26493.0,165.0,,24-12-2027
CWFZ28,Dec 2028,2028,2026-03-10,21932.0,25.0,,22-12-2028
CWFZ29,Dec 2029,2029,2026-03-10,21214.0,5.0,,24-12-2029
CWFZ30,Dec 2030,2030,2026-03-10,20546.0,0.0,,24-12-2030
CWFZ31,Dec 2031,2031,2026-03-10,19496.0,0.0,,24-12-2031
CWFF27,Jan 2027,2027,2026-03-11,19675.0,115.0,,29-01-2027
CWFF28,Jan 2028,2028,2026-03-11,22268.0,15.0,,31-01-2028
CWFF29,Jan 2029,2029,2026-03-11,21361.0,0.0,,31-01-2029
CWFF30,Jan 2030,2030,2026-03-11,20575.0,0.0,,31-01-2030
CWFF31,Jan 2031,2031,2026-03-11,19529.0,0.0,,31-01-2031
CWFG27,Feb 2027,2027,2026-03-11,19675.0,115.0,,26-02-2027
CWFG28,Feb 2028,2028,2026-03-11,22268.0,15.0,,29-02-2028
CWFG29,Feb 2029,2029,2026-03-11,21361.0,0.0,,28-02-2029
CWFG30,Feb 2030,2030,2026-03-11,20575.0,0.0,,28-02-2030
CWFG31,Feb 2031,2031,2026-03-11,19529.0,0.0,,28-02-2031
CWFH26,Mar 2026,2026,2026-03-11,22682.0,645.0,,31-03-2026
CWFH27,Mar 2027,2027,2026-03-11,19675.0,115.0,,31-03-2027
CWFH28,Mar 2028,2028,2026-03-11,22268.0,15.0,,31-03-2028
CWFH29,Mar 2029,2029,2026-03-11,21361.0,0.0,,30-03-2029
CWFH30,Mar 2030,2030,2026-03-11,20575.0,0.0,,29-03-2030
CWFH31,Mar 2031,2031,2026-03-11,19529.0,0.0,,31-03-2031
CWFJ26,Apr 2026,2026,2026-03-11,27439.0,1720.0,,30-04-2026
CWFJ27,Apr 2027,2027,2026-03-11,24425.0,115.0,,30-04-2027
CWFJ28,Apr 2028,2028,2026-03-11,22268.0,15.0,,28-04-2028
CWFJ29,Apr 2029,2029,2026-03-11,21361.0,0.0,,30-04-2029
CWFJ30,Apr 2030,2030,2026-03-11,20575.0,0.0,,30-04-2030
CWFJ31,Apr 2031,2031,2026-03-11,19529.0,0.0,,30-04-2031
CWFK26,May 2026,2026,2026-03-11,28814.0,730.0,,29-05-2026
CWFK27,May 2027,2027,2026-03-11,24425.0,115.0,,31-05-2027
CWFK28,May 2028,2028,2026-03-11,22268.0,15.0,,31-05-2028
CWFK29,May 2029,2029,2026-03-11,21361.0,0.0,,31-05-2029
CWFK30,May 2030,2030,2026-03-11,20575.0,0.0,,31-05-2030
CWFK31,May 2031,2031,2026-03-11,19529.0,0.0,,30-05-2031
CWFM26,Jun 2026,2026,2026-03-11,29032.0,725.0,,30-06-2026
CWFM27,Jun 2027,2027,2026-03-11,24425.0,115.0,,30-06-2027
CWFM28,Jun 2028,2028,2026-03-11,22268.0,15.0,,30-06-2028
CWFM29,Jun 2029,2029,2026-03-11,21361.0,0.0,,29-06-2029
CWFM30,Jun 2030,2030,2026-03-11,20575.0,0.0,,28-06-2030
CWFM31,Jun 2031,2031,2026-03-11,19529.0,0.0,,30-06-2031
CWFN26,Jul 2026,2026,2026-03-11,27729.0,385.0,,31-07-2026
CWFN27,Jul 2027,2027,2026-03-11,27264.0,115.0,,30-07-2027
CWFN28,Jul 2028,2028,2026-03-11,22268.0,15.0,,31-07-2028
CWFN29,Jul 2029,2029,2026-03-11,21361.0,0.0,,31-07-2029
CWFN30,Jul 2030,2030,2026-03-11,20575.0,0.0,,31-07-2030
CWFN31,Jul 2031,2031,2026-03-11,19529.0,0.0,,31-07-2031
CWFQ26,Aug 2026,2026,2026-03-11,27250.0,385.0,,31-08-2026
CWFQ27,Aug 2027,2027,2026-03-11,27264.0,115.0,,31-08-2027
CWFQ28,Aug 2028,2028,2026-03-11,22268.0,15.0,,31-08-2028
